sec,nsec,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1757058277,649041097,0.059700965881347656,0.8119707107543945,0.510223388671875,-1.197260856628418,-0.51251220703125,-0.08869266510009766,0.0816354751586914
1757058277,750041688,-0.01926422119140625,0.825322151184082,0.5228118896484375,-1.2289237976074219,-0.5048828125,-0.15011024475097656,0.0816354751586914
1757058277,855033788,0.02727508544921875,0.793278694152832,0.5235748291015625,-1.199549674987793,-0.3915843963623047,-0.16651439666748047,0.0816354751586914
1757058277,957034234,0.058556556701660156,0.7951860427856445,0.510986328125,-1.1724653244018555,-0.2584495544433594,-0.15468788146972656,0.0816354751586914
1757058278,61034242,0.06961917877197266,0.8287553787231445,0.4617757797241211,-1.1469058990478516,-0.22831344604492188,-0.15049171447753906,0.0816354751586914
1757058278,164037833,0.11844825744628906,0.842869758605957,0.4564352035522461,-1.141183853149414,-0.20733165740966797,-0.14286231994628906,0.0816354751586914
1757058278,266035134,0.12226295471191406,0.8424882888793945,0.4594869613647461,-1.1408023834228516,-0.18940258026123047,-0.13561439514160156,0.0816354751586914
1757058278,369029180,0.12684059143066406,0.8424882888793945,0.4591054916381836,-1.140420913696289,-0.17986583709716797,-0.13179969787597656,0.0816354751586914
1757058278,471033496,0.12874794006347656,0.8424882888793945,0.4591054916381836,-1.140420913696289,-0.17719554901123047,-0.13027381896972656,0.0816354751586914
1757058278,576041698,0.12722206115722656,0.8424882888793945,0.4591054916381836,-1.140420913696289,-0.18024730682373047,-0.12951087951660156,0.0816354751586914
1757058278,677032282,0.12340736389160156,0.8424882888793945,0.4591054916381836,-1.140420913696289,-0.18329906463623047,-0.12951087951660156,0.0816354751586914
1757058278,778028518,0.12340736389160156,0.8424882888793945,0.4591054916381836,-1.1408023834228516,-0.18368053436279297,-0.12951087951660156,0.0816354751586914
1757058278,881035311,0.12340736389160156,0.8424882888793945,0.4591054916381836,-1.140420913696289,-0.18406200408935547,-0.12951087951660156,0.0816354751586914
1757058278,983041044,0.12340736389160156,0.8424882888793945,0.4591054916381836,-1.140420913696289,-0.18406200408935547,-0.12951087951660156,0.0816354751586914
1757058279,91041056,0.12378883361816406,0.8424882888793945,0.4591054916381836,-1.140420913696289,-0.18329906463623047,-0.12951087951660156,0.0816354751586914
1757058279,189035601,0.12836647033691406,0.842106819152832,0.4591054916381836,-1.140420913696289,-0.17261791229248047,-0.12874794006347656,0.0816354751586914
1757058279,289036067,0.15049171447753906,0.8272294998168945,0.4591054916381836,-1.129739761352539,-0.10357093811035156,-0.11120033264160156,0.0816354751586914
1757058279,393031901,0.06542301177978516,0.794041633605957,0.4831390380859375,-1.1655988693237305,-0.09632301330566406,-0.10433387756347656,0.0816354751586914
1757058279,496032694,-0.060463905334472656,0.7482643127441406,0.5739297866821289,-1.212519645690918,-0.23785018920898438,-0.12493324279785156,0.0820169448852539
1757058279,600041683,0.01583099365234375,0.7318611145019531,0.6620512008666992,-1.2602043151855469,-0.22068405151367188,-0.13599586486816406,0.0816354751586914
1757058279,702031787,0.08754825592041016,0.7345314025878906,0.7635231018066406,-1.2899599075317383,-0.14171791076660156,-0.13752174377441406,0.0816354751586914
1757058279,802031200,0.06694889068603516,0.7486457824707031,0.8596553802490234,-1.2937746047973633,-0.14133644104003906,-0.14209938049316406,0.0816354751586914
1757058279,908042273,0.06847476959228516,0.7845048904418945,0.9893569946289062,-1.2907228469848633,-0.15354347229003906,-0.15697765350341797,0.0816354751586914
1757058280,12030774,0.09861183166503906,0.8356218338012695,1.1339359283447266,-1.2949190139770508,-0.14133644104003906,-0.16231822967529297,0.0816354751586914
1757058280,116029097,0.16918468475341797,0.9122991561889648,1.3052186965942383,-1.2914857864379883,-0.11081886291503906,-0.16193675994873047,0.0816354751586914
1757058280,214032706,0.23785018920898438,0.9805831909179688,1.457045555114746,-1.2907228469848633,-0.08030033111572266,-0.15545082092285156,0.0816354751586914
1757058280,314033941,0.2836275100708008,1.0339899063110352,1.5756845474243164,-1.2880525588989258,-0.09327030181884766,-0.14019203186035156,0.0816354751586914
1757058280,419057371,0.2546348571777344,1.0904474258422852,1.6344318389892578,-1.2869081497192383,-0.13332557678222656,-0.13675880432128906,0.0816354751586914
1757058280,524029841,0.20427989959716797,1.160639762878418,1.6371021270751953,-1.2922487258911133,-0.16079235076904297,-0.13523292541503906,0.0816354751586914
1757058280,628031954,0.16231822967529297,1.2121381759643555,1.6386280059814453,-1.2907228469848633,-0.17833995819091797,-0.12607765197753906,0.0816354751586914
1757058280,731035103,0.17261791229248047,1.2277793884277344,1.6577024459838867,-1.2903413772583008,-0.17757701873779297,-0.11959266662597656,0.0816354751586914
1757058280,831028305,0.17299938201904297,1.2628746032714844,1.6577024459838867,-1.2918672561645508,-0.18062877655029297,-0.11120033264160156,0.0816354751586914
1757058280,934032681,0.17223644256591797,1.2930116653442383,1.6474018096923828,-1.2891969680786133,-0.17452526092529297,-0.11005592346191406,0.0816354751586914
1757058281,34032596,0.17566967010498047,1.2975893020629883,1.6329059600830078,-1.2918672561645508,-0.17452526092529297,-0.11005592346191406,0.0816354751586914
1757058281,34032596,0.17566967010498047,1.2975893020629883,1.6329059600830078,-1.2918672561645508,-0.17452526092529297,-0.11005592346191406,0.0816354751586914
1757058281,139032042,0.18368053436279297,1.3338289260864258,1.6233692169189453,-1.2926301956176758,-0.17490673065185547,-0.11043739318847656,0.0816354751586914
1757058281,240031935,0.18253612518310547,1.3738842010498047,1.6237506866455078,-1.2911043167114258,-0.17414379119873047,-0.10967445373535156,0.0816354751586914
1757058281,343032959,0.16613292694091797,1.3765544891357422,1.6260395050048828,-1.2914857864379883,-0.11577796936035156,-0.09365177154541016,0.0816354751586914
1757058281,445034230,0.12073707580566406,1.3540477752685547,1.6313800811767578,-1.2903413772583008,-0.10814857482910156,-0.053978919982910156,0.0827798843383789
1757058281,548055100,0.048256874084472656,1.3185701370239258,1.6313800811767578,-1.2911043167114258,-0.14171791076660156,-0.02040863037109375,0.19531536102294922
1757058281,655033854,-0.02307891845703125,1.2861452102661133,1.6222248077392578,-1.2903413772583008,-0.15506935119628906,0.01697540283203125,0.38948631286621094
1757058281,754041328,-0.14057350158691406,1.2640190124511719,1.6088733673095703,-1.2911043167114258,-0.11234474182128906,0.07839298248291016,0.6427860260009766
1757058281,856015550,-0.2885866165161133,1.2422752380371094,1.576828956604004,-1.2945375442504883,0.01201629638671875,0.17948436737060547,0.6584262847900391
1757058281,958030993,-0.4007396697998047,1.208704948425293,1.574540138244629,-1.2861452102661133,0.10853004455566406,0.10814857482910156,0.6610965728759766
1757058282,60028850,-0.476654052734375,1.1331729888916016,1.541733741760254,-1.2888154983520508,0.21229076385498047,-0.16269969940185547,0.6610965728759766
1757058282,168032569,-0.5895700454711914,1.0576410293579102,1.446364402770996,-1.2895784378051758,0.3057527542114258,-0.484283447265625,0.6610965728759766
1757058282,265043451,-0.6212329864501953,1.0332269668579102,1.4002056121826172,-1.3059816360473633,0.3648815155029297,-0.7314796447753906,0.6610965728759766
1757058282,367031209,-0.6197071075439453,1.0431451797485352,1.4238576889038086,-1.2880525588989258,0.3377962112426758,-0.8524074554443359,0.6610965728759766
1757058282,474031750,-0.6654844284057617,1.0934991836547852,1.4513235092163086,-1.3063631057739258,0.24853134155273438,-0.9431982040405273,0.6610965728759766
1757058282,574033896,-0.7658119201660156,1.207179069519043,1.531815528869629,-1.2544822692871094,-0.06427860260009766,-1.2151899337768555,0.6614780426025391
